trip_id,load_id,driver_id,truck_id,route_id,customer_id,dispatch_date,dispatch_year,dispatch_month,dispatch_day_of_week,is_weekend,booking_type,actual_distance_miles,actual_duration_hours,total_revenue,actual_fuel_cost,allocated_maint_cost,true_total_cost,true_net_profit,revenue_per_mile,true_cost_per_mile,average_mpg,idle_time_hours,flag_anomaly_mpg,flag_excessive_idle
TRIP00022984,LOAD00022984,DRV00066,TRK00020,RTE00039,CUST00006,2022-10-20,2022,10,Thursday,0,Spot,1051,18.5,2291.44,953.47,49.30314268574824,1002.7731426857483,1288.6668573142517,2.180247383444339,0.9541133612614161,6.71,9.7,0,1
TRIP00022985,LOAD00022985,DRV00146,TRK00080,RTE00047,CUST00154,2022-10-20,2022,10,Thursday,0,Dedicated,491,7.9,941.65,1302.0500000000002,23.03315229181959,1325.0831522918197,-383.43315229181974,1.9178207739307536,2.698743691022036,6.75,8.3,0,1
TRIP00022986,LOAD00022986,DRV00129,TRK00026,RTE00001,CUST00101,2022-10-20,2022,10,Thursday,0,Contract,719,13.7,1403.9099999999999,653.6800000000001,33.72879123791911,687.4087912379192,716.5012087620806,1.9525869262865088,0.9560622965756874,5.78,8.3,0,1
TRIP00022987,LOAD00022987,DRV00012,TRK00010,RTE00049,CUST00148,2022-10-20,2022,10,Thursday,0,Dedicated,719,13.9,1895.48,694.87,33.72879123791911,728.5987912379192,1166.8812087620809,2.6362726008344923,1.0133501964366052,6.06,4.5,0,1
TRIP00022988,LOAD00022988,DRV00070,TRK00040,RTE00046,CUST00038,2022-10-20,2022,10,Thursday,0,Dedicated,2329,40.2,7355.16,423.1,109.255013620464,532.355013620464,6822.804986379536,3.1580764276513524,0.22857664818396908,5.91,9.7,0,0
TRIP00022989,LOAD00022989,DRV00095,TRK00051,RTE00023,CUST00013,2022-10-20,2022,10,Thursday,0,Spot,1253,23.0,3088.76,260.56,58.77910350641537,319.33910350641537,2769.4208964935847,2.4650917797286516,0.25485961971780957,6.63,4.2,0,0
TRIP00022990,LOAD00022990,DRV00054,TRK00062,RTE00003,CUST00023,2022-10-20,2022,10,Thursday,0,Dedicated,2033,31.7,5828.28,2368.7799999999997,95.36944726938742,2464.149447269387,3364.1305527306126,2.8668371864240036,1.212075478243673,7.13,11.3,0,1
TRIP00022991,LOAD00022991,DRV00100,TRK00054,RTE00022,CUST00055,2022-10-20,2022,10,Thursday,0,Spot,554,9.0,1322.8999999999999,1448.61,25.988526211136563,1474.5985262111365,-151.6985262111366,2.3879061371841153,2.661730191716853,6.38,5.9,0,1
TRIP00022992,LOAD00022992,DRV00020,TRK00048,RTE00026,CUST00083,2022-10-20,2022,10,Thursday,0,Spot,1950,30.7,3778.46,2093.4700000000003,91.47585940743014,2184.9458594074304,1593.5141405925697,1.937671794871795,1.1204850561063746,6.35,10.1,0,1
TRIP00022993,LOAD00022993,DRV00010,TRK00091,RTE00053,CUST00138,2022-10-20,2022,10,Thursday,0,Spot,795,12.5,1908.84,2942.0,37.294004219952285,2979.2940042199525,-1070.4540042199526,2.401056603773585,3.747539627949626,6.14,6.2,0,1
TRIP00022994,LOAD00022994,DRV00051,TRK00026,RTE00037,CUST00074,2022-10-20,2022,10,Thursday,0,Dedicated,2533,47.0,4647.73,1043.97,118.82479583539515,1162.7947958353952,3484.9352041646043,1.8348716936439002,0.4590583481387269,5.58,4.4,0,0
TRIP00022995,LOAD00022995,DRV00061,TRK00107,RTE00008,CUST00030,2022-10-20,2022,10,Thursday,0,Dedicated,817,15.4,2503.61,2252.59,38.32603955685663,2290.916039556857,212.69396044314317,3.0643941248470012,2.8040587999471933,6.74,2.9,0,0
TRIP00022996,LOAD00022996,DRV00125,TRK00039,RTE00004,CUST00111,2022-10-20,2022,10,Thursday,0,Contract,1987,34.8,4346.65,674.22,93.21155520131471,767.4315552013147,3579.2184447986847,2.187544036235531,0.38622624821404866,5.85,4.0,0,0
TRIP00022997,LOAD00022997,DRV00012,,RTE00002,CUST00164,2022-10-20,2022,10,Thursday,0,Dedicated,723,11.5,1630.2099999999998,1926.82,33.91643402644718,1960.7364340264471,-330.5264340264473,2.2547856154910093,2.7119452752786266,5.91,9.1,0,1
TRIP00022998,LOAD00022998,UNASSIGNED,TRK00086,RTE00004,CUST00057,2022-10-20,2022,10,Thursday,0,Dedicated,2175,36.8,4571.049999999999,1220.42,102.03076626213361,1322.4507662621336,3248.5992337378657,2.1016321839080456,0.6080233408101764,6.47,10.3,0,0
TRIP00022999,LOAD00022999,DRV00087,TRK00108,RTE00023,CUST00162,2022-10-20,2022,10,Thursday,0,Spot,1269,20.9,3609.9500000000003,1414.15,59.52967466052761,1473.6796746605278,2136.2703253394725,2.8447202521670607,1.1612920998112906,6.36,2.6,0,0
TRIP00023000,LOAD00023000,DRV00005,TRK00092,RTE00032,CUST00195,2022-10-20,2022,10,Thursday,0,Spot,2362,46.4,5327.6,443.56,110.8030666258205,554.3630666258205,4773.23693337418,2.255546147332769,0.23470070559941594,6.59,7.8,0,0
TRIP00023001,LOAD00023001,DRV00022,TRK00083,RTE00052,CUST00152,2022-10-20,2022,10,Thursday,0,Spot,837,16.1,1651.0700000000002,906.36,39.26425349949694,945.624253499497,705.4457465005032,1.972604540023895,1.1297780806445603,6.72,2.7,0,0
TRIP00023002,LOAD00023002,DRV00041,TRK00029,RTE00011,CUST00131,2022-10-20,2022,10,Thursday,0,Spot,546,10.0,1079.25,450.57,25.613240634080437,476.18324063408045,603.0667593659196,1.9766483516483517,0.8721304773517957,7.37,7.3,0,1
TRIP00023003,LOAD00023003,DRV00014,TRK00010,RTE00044,CUST00184,2022-10-20,2022,10,Thursday,0,Contract,2761,52.6,7755.5599999999995,1814.9,129.52043478149469,1944.4204347814948,5811.139565218505,2.8089677653024263,0.704244996298984,5.95,8.5,0,0
TRIP00023004,LOAD00023004,DRV00032,TRK00050,RTE00038,CUST00159,2022-10-20,2022,10,Thursday,0,Contract,1366,22.8,4407.06,880.6899999999999,64.08001228233312,944.770012282333,3462.2899877176674,3.2262518301610545,0.6916325126517812,5.88,5.4,0,0
TRIP00023005,LOAD00023005,UNASSIGNED,TRK00074,RTE00023,CUST00095,2022-10-20,2022,10,Thursday,0,Spot,1288,24.7,3078.9,1327.74,60.42097790603591,1388.160977906036,1690.7390220939642,2.3904503105590065,1.0777647343990961,7.34,2.9,0,0
TRIP00023006,LOAD00023006,DRV00018,TRK00115,RTE00017,CUST00087,2022-10-20,2022,10,Thursday,0,Dedicated,1142,21.8,2654.56,1203.0900000000001,53.57201612476165,1256.6620161247617,1397.8979838752382,2.3244833625218915,1.1004045675348177,5.99,11.0,0,1
TRIP00023007,LOAD00023007,DRV00098,TRK00116,RTE00050,CUST00085,2022-10-20,2022,10,Thursday,0,Contract,707,12.7,1786.5,3025.27,33.16586287233493,3058.435862872335,-1271.9358628723348,2.526874115983027,4.3259347423936845,6.81,2.7,0,0
TRIP00023008,LOAD00023008,DRV00037,TRK00013,RTE00049,CUST00011,2022-10-20,2022,10,Thursday,0,Contract,770,14.7,2039.38,695.85,36.1212367916519,731.9712367916519,1307.4087632083483,2.6485454545454545,0.9506119958333141,6.72,10.4,0,1
TRIP00023009,LOAD00023009,DRV00002,TRK00020,RTE00031,CUST00131,2022-10-20,2022,10,Thursday,0,Dedicated,672,11.2,1585.81,1872.02,31.523988472714386,1903.5439884727143,-317.7339884727144,2.3598363095238093,2.832654744751063,5.91,6.4,0,1
TRIP00023010,LOAD00023010,DRV00146,TRK00073,RTE00025,CUST00173,2022-10-20,2022,10,Thursday,0,Spot,3176,58.7,5609.84,0.0,148.9883740912811,148.9883740912811,5460.851625908719,1.7663224181360202,0.046910697132015455,7.2,2.1,0,0
TRIP00023011,LOAD00023011,DRV00118,TRK00015,RTE00027,CUST00189,2022-10-20,2022,10,Thursday,0,Dedicated,1282,25.4,3213.0499999999997,1468.9700000000003,60.139513723243816,1529.1095137232442,1683.9404862767556,2.5062792511700467,1.1927531308293635,6.91,10.6,0,1
TRIP00023012,LOAD00023012,DRV00119,TRK00002,RTE00022,CUST00075,2022-10-20,2022,10,Thursday,0,Spot,591,10.1,1550.8899999999999,1072.58,27.724222005021133,1100.304222005021,450.5857779949788,2.6241793570219962,1.8617668731049426,5.86,10.7,0,1
TRIP00023013,LOAD00023013,DRV00039,TRK00067,RTE00050,CUST00100,2022-10-20,2022,10,Thursday,0,Contract,717,11.3,1754.19,787.75,33.63496984365508,821.3849698436551,932.805030156345,2.446569037656904,1.1455857319995189,6.76,6.0,0,1
TRIP00023014,LOAD00023014,DRV00094,TRK00038,RTE00006,CUST00140,2022-10-20,2022,10,Thursday,0,Contract,700,12.7,1696.34,1331.8799999999999,32.83748799241082,1364.7174879924107,331.6225120075892,2.423342857142857,1.9495964114177295,5.56,7.4,0,1
TRIP00023015,LOAD00023015,DRV00015,TRK00083,RTE00054,CUST00111,2022-10-21,2022,10,Friday,0,Contract,1660,31.3,3633.8199999999997,1625.07,77.87175723914565,1702.9417572391455,1930.8782427608542,2.189048192771084,1.0258685284573166,6.1,6.3,0,0
TRIP00023016,LOAD00023016,DRV00134,TRK00035,RTE00038,CUST00126,2022-10-21,2022,10,Friday,0,Spot,1361,24.4,3743.02,0.0,63.845458796673036,63.845458796673036,3679.174541203327,2.7501983835415134,0.046910697132015455,6.96,3.2,0,0
TRIP00023017,LOAD00023017,DRV00066,TRK00090,RTE00033,CUST00151,2022-10-21,2022,10,Friday,0,Spot,168,2.7,437.09999999999997,537.42,7.8809971181785965,545.3009971181785,-108.20099711817858,2.601785714285714,3.2458392685605864,6.0,3.6,0,1
TRIP00023018,LOAD00023018,DRV00035,TRK00026,RTE00052,CUST00105,2022-10-21,2022,10,Friday,0,Dedicated,846,16.4,1675.04,531.53,39.68644977368508,571.2164497736851,1103.8235502263149,1.979952718676123,0.6751967491414718,6.18,8.6,0,1
TRIP00023019,LOAD00023019,DRV00143,TRK00049,RTE00031,CUST00147,2022-10-21,2022,10,Friday,0,Dedicated,684,13.3,1379.82,339.62,32.08691683829857,371.7069168382986,1008.1130831617013,2.0172807017543857,0.5434311649682728,6.53,3.6,0,0
TRIP00023020,LOAD00023020,DRV00019,TRK00053,RTE00052,CUST00034,2022-10-21,2022,10,Friday,0,Spot,843,13.5,1748.9099999999999,1597.92,39.54571768228903,1637.465717682289,111.44428231771076,2.074626334519573,1.942426711366891,6.67,8.1,0,1
TRIP00023021,LOAD00023021,DRV00082,TRK00085,RTE00043,CUST00150,2022-10-21,2022,10,Friday,0,Dedicated,1639,28.8,3138.78,1410.6599999999999,76.88663259937333,1487.5466325993732,1651.233367400627,1.9150579621720563,0.9075940406341508,5.62,10.3,0,1
TRIP00023022,LOAD00023022,UNASSIGNED,TRK00048,RTE00014,CUST00044,2022-10-21,2022,10,Friday,0,Dedicated,1208,21.5,3089.63,1747.15,56.66812213547467,1803.8181221354748,1285.8118778645253,2.5576407284768212,1.4932269222975785,7.0,3.0,0,0
TRIP00023023,LOAD00023023,DRV00049,TRK00101,RTE00047,CUST00087,2022-10-21,2022,10,Friday,0,Dedicated,482,8.2,1083.07,939.29,22.610956017631448,961.9009560176314,121.16904398236852,2.2470331950207467,1.9956451369660402,6.79,9.6,0,1
TRIP00023024,LOAD00023024,DRV00033,TRK00105,RTE00023,CUST00171,2022-10-21,2022,10,Friday,0,Spot,1336,22.3,3648.02,1128.51,62.67269136837265,1191.1826913683726,2456.8373086316274,2.730553892215569,0.8916038109044705,6.79,8.1,0,1
TRIP00023025,LOAD00023025,DRV00129,TRK00030,RTE00031,CUST00061,2022-10-21,2022,10,Friday,0,Dedicated,675,11.3,1672.36,869.47,31.664720564110432,901.1347205641105,771.2252794358894,2.4775703703703704,1.3350144008357192,6.49,9.8,0,1
TRIP00023026,LOAD00023026,DRV00107,TRK00030,RTE00051,CUST00130,2022-10-21,2022,10,Friday,0,Contract,1911,33.7,3626.85,2305.37,89.64634221928154,2395.0163422192813,1231.8336577807186,1.8978806907378336,1.253279090643266,6.19,11.6,0,1
TRIP00023027,LOAD00023027,DRV00012,TRK00016,RTE00023,CUST00141,2022-10-21,2022,10,Friday,0,Spot,1297,25.6,2970.96,2326.79,60.84317418022405,2387.633174180224,583.3268258197759,2.290639938319198,1.840889108851368,5.98,7.3,0,0
TRIP00023028,LOAD00023028,DRV00081,TRK00061,RTE00013,CUST00066,2022-10-21,2022,10,Friday,0,Dedicated,690,11.2,1118.05,972.11,32.36838102109066,1004.4783810210906,113.57161897890933,1.6203623188405796,1.4557657695957835,5.94,6.0,0,1
TRIP00023029,LOAD00023029,DRV00132,TRK00009,RTE00007,CUST00134,2022-10-21,2022,10,Friday,0,Dedicated,1685,31.4,4761.3099999999995,2756.99,79.04452466744604,2836.034524667446,1925.2754753325535,2.825703264094955,1.6831065428293448,6.67,11.6,0,1
TRIP00023030,LOAD00023030,DRV00089,TRK00058,RTE00011,CUST00141,2022-10-21,2022,10,Friday,0,Spot,556,10.6,981.38,2456.2200000000003,26.082347605400592,2482.302347605401,-1500.9223476054008,1.7650719424460433,4.464572567635613,5.88,5.9,0,1
TRIP00023031,LOAD00023031,DRV00147,TRK00073,RTE00015,CUST00016,2022-10-21,2022,10,Friday,0,Spot,96,1.8,324.63,1417.25,4.503426924673484,1421.7534269246735,-1097.1234269246734,3.3815625,14.809931530465349,7.27,4.3,0,1
TRIP00023032,LOAD00023032,UNASSIGNED,TRK00063,RTE00050,CUST00030,2022-10-21,2022,10,Friday,0,Spot,732,12.2,1767.19,1407.82,34.338630300635316,1442.1586303006352,325.03136969936486,2.4141939890710384,1.9701620632522339,5.76,3.7,0,1
TRIP00023033,LOAD00023033,DRV00134,TRK00115,RTE00058,CUST00186,2022-10-21,2022,10,Friday,0,Dedicated,527,9.5,1125.62,1845.37,24.721937388572144,1870.091937388572,-744.4719373885721,2.1359013282732446,3.548561551021958,6.19,2.5,0,0
TRIP00023034,LOAD00023034,DRV00032,TRK00068,RTE00017,CUST00079,2022-10-21,2022,10,Friday,0,Spot,1143,21.8,2676.73,442.14,53.618926821893666,495.7589268218936,2180.9710731781065,2.341846019247594,0.4337348441136427,5.69,11.9,0,1
TRIP00023035,LOAD00023035,DRV00038,TRK00099,RTE00027,CUST00009,2022-10-21,2022,10,Friday,0,Dedicated,1263,23.4,2678.0,1330.6100000000001,59.24821047773552,1389.8582104777356,1288.1417895222644,2.120348376880443,1.1004419718746916,5.88,5.3,0,0
TRIP00023036,LOAD00023036,DRV00114,TRK00103,RTE00010,CUST00019,2022-10-21,2022,10,Friday,0,Dedicated,90,1.5,169.69,2513.52,4.221962741881391,2517.7419627418813,-2348.051962741881,1.8854444444444445,27.974910697132014,5.91,10.9,0,1
TRIP00023037,LOAD00023037,DRV00006,TRK00114,RTE00004,CUST00071,2022-10-21,2022,10,Friday,0,Spot,1998,36.5,3741.92,187.76,93.72757286976687,281.48757286976684,3460.432427130233,1.872832832832833,0.1408846711059894,7.41,7.9,0,0
TRIP00023038,LOAD00023038,DRV00105,TRK00085,RTE00027,CUST00107,2022-10-21,2022,10,Friday,0,Contract,1290,25.3,2889.27,1441.35,60.514799300299934,1501.8647993002999,1387.4052006997001,2.2397441860465115,1.1642362785273643,7.15,2.2,0,0
TRIP00023039,LOAD00023039,DRV00099,TRK00096,RTE00054,CUST00160,2022-10-21,2022,10,Friday,0,Dedicated,1603,28.6,3373.65,1328.04,75.19784750262077,1403.2378475026208,1970.4121524973793,2.104585152838428,0.8753823128525394,6.66,9.8,0,1
TRIP00023040,LOAD00023040,DRV00105,TRK00055,RTE00043,CUST00200,2022-10-21,2022,10,Friday,0,Contract,1552,30.7,2467.92,0.0,72.80540194888799,72.80540194888799,2395.114598051112,1.5901546391752577,0.046910697132015455,6.75,8.8,0,0
TRIP00023041,LOAD00023041,DRV00150,TRK00103,RTE00027,CUST00164,2022-10-21,2022,10,Friday,0,Dedicated,1259,22.7,3066.1499999999996,1767.37,59.06056768920746,1826.4305676892072,1239.7194323107924,2.4353852263701348,1.4506994183393227,6.98,11.4,0,1
TRIP00023042,LOAD00023042,DRV00128,TRK00101,RTE00014,CUST00047,2022-10-21,2022,10,Friday,0,Contract,1243,24.3,2477.59,1011.22,58.30999653509521,1069.5299965350953,1408.0600034649049,1.9932341110217218,0.8604424750885722,7.22,3.9,0,0
TRIP00023043,LOAD00023043,DRV00006,TRK00016,RTE00017,CUST00031,2022-10-21,2022,10,Friday,0,Dedicated,1154,19.1,2543.2999999999997,817.96,54.13494449034584,872.0949444903458,1671.205055509654,2.2038994800693237,0.7557148565774228,5.77,7.8,0,1
TRIP00023044,LOAD00023044,DRV00019,TRK00068,RTE00025,CUST00125,2022-10-21,2022,10,Friday,0,Dedicated,3129,49.3,5655.43,638.01,146.78357132607636,784.7935713260763,4870.6364286739245,1.8074240971556408,0.2508129023093884,6.26,4.9,0,0
TRIP00023045,LOAD00023045,DRV00056,TRK00096,RTE00042,CUST00101,2022-10-21,2022,10,Friday,0,Dedicated,2817,47.0,7756.360000000001,494.28,132.14743382088753,626.4274338208875,7129.932566179114,2.7534114305999293,0.22237395591795792,6.99,11.3,0,0
TRIP00023046,LOAD00023046,DRV00054,TRK00105,RTE00017,CUST00092,2022-10-21,2022,10,Friday,0,Dedicated,1147,18.8,2521.39,1121.72,53.806569610421725,1175.5265696104218,1345.863430389578,2.1982476024411506,1.0248705925112658,5.79,5.8,0,1
TRIP00023047,LOAD00023047,DRV00090,TRK00114,RTE00031,CUST00190,2022-10-21,2022,10,Friday,0,Dedicated,630,11.1,1555.1599999999999,3235.38,29.553739193169736,3264.93373919317,-1709.77373919317,2.4685079365079363,5.1824345066558255,6.84,5.2,0,1
TRIP00023048,LOAD00023048,DRV00104,TRK00024,RTE00055,CUST00095,2022-10-21,2022,10,Friday,0,Spot,1455,27.5,3721.05,378.35,68.2550643270825,446.6050643270825,3274.444935672918,2.557422680412371,0.30694506139318384,5.86,8.0,0,0
TRIP00023049,LOAD00023049,DRV00054,TRK00009,RTE00050,CUST00046,2022-10-21,2022,10,Friday,0,Dedicated,725,11.3,1529.54,0.0,34.010255420711204,34.010255420711204,1495.5297445792887,2.1097103448275862,0.046910697132015455,6.34,11.4,0,1
TRIP00023050,LOAD00023050,DRV00121,TRK00031,RTE00051,CUST00079,2022-10-21,2022,10,Friday,0,Contract,1830,28.7,4205.2,448.1,85.84657575158829,533.9465757515883,3671.2534242484116,2.2979234972677594,0.2917740851101575,6.11,11.1,0,1
TRIP00023051,LOAD00023051,DRV00016,TRK00071,RTE00045,CUST00042,2022-10-21,2022,10,Friday,0,Spot,621,11.0,1648.01,578.46,29.131542918981598,607.5915429189816,1040.4184570810185,2.6538003220611914,0.9784082816730784,6.84,4.5,0,1
TRIP00023052,LOAD00023052,DRV00118,,RTE00040,CUST00061,2022-10-21,2022,10,Friday,0,Contract,1839,31.3,5206.599999999999,313.86,86.26877202577643,400.12877202577647,4806.471227974223,2.83121261555193,0.21757953889384257,7.24,11.5,0,1
TRIP00023053,LOAD00023053,DRV00121,TRK00068,RTE00033,CUST00153,2022-10-21,2022,10,Friday,0,Dedicated,166,2.6,497.26,1361.5,7.787175723914565,1369.2871757239145,-872.0271757239145,2.9955421686746986,8.248717926047679,7.18,5.5,0,1
TRIP00023054,LOAD00023054,DRV00024,TRK00108,RTE00042,CUST00156,2022-10-21,2022,10,Friday,0,Spot,2831,45.5,6785.09,838.76,132.80418358073575,971.5641835807357,5813.525816419265,2.3967114093959734,0.34318763107761774,5.76,11.2,0,0
TRIP00023055,LOAD00023055,DRV00044,TRK00095,RTE00017,CUST00043,2022-10-21,2022,10,Friday,0,Dedicated,1134,17.5,2676.27,1636.26,53.19673054770553,1689.4567305477055,986.8132694522944,2.360026455026455,1.4898207500420684,6.94,5.5,0,1
TRIP00023056,LOAD00023056,DRV00122,TRK00073,RTE00024,CUST00171,2022-10-21,2022,10,Friday,0,Spot,1203,19.9,3725.4,261.5,56.433568649814596,317.9335686498146,3407.4664313501853,3.0967581047381545,0.2642839307147254,6.08,8.6,0,1
TRIP00023057,LOAD00023057,DRV00122,TRK00103,RTE00032,CUST00050,2022-10-21,2022,10,Friday,0,Dedicated,2294,44.4,5137.74,394.14,107.61313922084345,501.7531392208434,4635.986860779156,2.239642545771578,0.2187241234615708,7.33,2.7,0,0
TRIP00023058,LOAD00023058,DRV00134,TRK00040,RTE00023,CUST00003,2022-10-21,2022,10,Friday,0,Dedicated,1339,22.7,3445.87,2143.2799999999997,62.81342345976869,2206.0934234597685,1239.7765765402314,2.573465272591486,1.6475679040028144,7.43,11.0,0,1
TRIP00023059,LOAD00023059,DRV00104,TRK00041,RTE00055,CUST00114,2022-10-21,2022,10,Friday,0,Contract,1406,27.9,3995.81,1849.77,65.95644016761374,1915.7264401676136,2080.0835598323865,2.8419701280227594,1.3625365861789571,6.72,3.6,0,0
TRIP00023060,LOAD00023060,DRV00039,TRK00063,RTE00047,CUST00124,2022-10-21,2022,10,Friday,0,Dedicated,494,8.8,928.73,351.55,23.173884383215636,374.72388438321565,554.0061156167844,1.8800202429149797,0.7585503732453758,5.92,9.4,0,1
TRIP00023061,LOAD00023061,DRV00003,TRK00008,RTE00046,CUST00061,2022-10-21,2022,10,Friday,0,Dedicated,2239,37.6,7448.1900000000005,1471.69,105.0330508785826,1576.7230508785826,5871.466949121418,3.3265698972755695,0.7042085979806086,6.89,9.5,0,0
TRIP00023062,LOAD00023062,DRV00058,TRK00114,RTE00005,CUST00086,2022-10-21,2022,10,Friday,0,Spot,1855,32.3,4675.98,2212.94,87.01934317988866,2299.9593431798885,2376.020656820111,2.520743935309973,1.239870265865169,6.09,10.5,0,1
TRIP00023063,LOAD00023063,DRV00089,TRK00016,RTE00045,CUST00177,2022-10-21,2022,10,Friday,0,Dedicated,625,10.9,1602.36,1355.22,29.31918570750966,1384.5391857075097,217.82081429249024,2.563776,2.2152626971320153,6.67,9.4,0,1
TRIP00023064,LOAD00023064,DRV00005,TRK00113,RTE00057,CUST00028,2022-10-21,2022,10,Friday,0,Dedicated,927,15.1,2435.94,375.84,43.48621624137833,419.3262162413783,2016.6137837586218,2.627766990291262,0.4523475903358989,7.24,10.7,0,1
TRIP00023065,LOAD00023065,DRV00144,TRK00055,RTE00055,CUST00065,2022-10-21,2022,10,Friday,0,Dedicated,1446,24.0,3456.13,0.0,67.83286805289436,67.83286805289436,3388.2971319471058,2.390131396957123,0.04691069713201546,5.82,4.1,0,0
TRIP00023066,LOAD00023066,DRV00054,TRK00115,RTE00016,CUST00026,2022-10-21,2022,10,Friday,0,Contract,2882,50.7,7538.09,1476.89,135.19662913446854,1612.0866291344687,5926.003370865532,2.6155759888965995,0.559363854661509,7.19,6.3,0,0
TRIP00023067,LOAD00023067,DRV00104,TRK00036,RTE00026,CUST00135,2022-10-21,2022,10,Friday,0,Contract,2129,37.6,4448.32,740.96,99.8728741940609,840.8328741940609,3607.487125805939,2.089394081728511,0.3949426370098924,6.95,10.4,0,0
TRIP00023068,LOAD00023068,DRV00002,TRK00051,RTE00040,CUST00185,2022-10-21,2022,10,Friday,0,Spot,1811,33.5,4088.4300000000003,657.8299999999999,84.95527250608,742.7852725060799,3345.6447274939205,2.2575538376587523,0.41015200027944776,6.71,5.4,0,0
TRIP00023069,LOAD00023069,DRV00009,TRK00099,RTE00055,CUST00156,2022-10-21,2022,10,Friday,0,Dedicated,1540,26.0,4020.87,1887.2199999999998,72.2424735833038,1959.4624735833036,2061.4075264166963,2.6109545454545455,1.2723782295995478,5.53,7.2,0,0
TRIP00023070,LOAD00023070,DRV00134,,RTE00021,CUST00116,2022-10-21,2022,10,Friday,0,Dedicated,2160,33.3,5001.23,730.06,101.32710580515338,831.3871058051533,4169.842894194846,2.315384259259259,0.38490143787275616,7.38,6.2,0,0
TRIP00023071,LOAD00023071,DRV00055,TRK00114,RTE00035,CUST00189,2022-10-21,2022,10,Friday,0,Dedicated,1281,22.6,2761.33,927.03,60.092603026111796,987.1226030261117,1774.207396973888,2.155604996096799,0.7705875121203059,6.01,2.4,0,0
TRIP00023072,LOAD00023072,UNASSIGNED,TRK00039,RTE00031,CUST00167,2022-10-21,2022,10,Friday,0,Spot,647,11.4,1445.9299999999998,0.0,30.351221044414,30.351221044414,1415.578778955586,2.2348222565687785,0.046910697132015455,6.94,4.7,0,1
TRIP00023073,LOAD00023073,DRV00125,TRK00030,RTE00058,CUST00040,2022-10-21,2022,10,Friday,0,Dedicated,509,8.3,1387.49,0.0,23.877544840195867,23.877544840195867,1363.612455159804,2.7259135559921415,0.046910697132015455,7.21,6.6,0,1
TRIP00023074,LOAD00023074,DRV00123,TRK00067,RTE00001,CUST00004,2022-10-21,2022,10,Friday,0,Dedicated,726,11.4,1357.38,2058.16,34.057166117843224,2092.217166117843,-734.837166117843,1.8696694214876035,2.8818418266085994,7.48,6.7,0,1
